Asset,-------(1)-------,-------(3)-------,Sub-number,Depreciation key,Plant,Capitalized On,Ord.dep.start date,Cost Center,Description,Life,Location,  Cum.acq.value,Spec.depreciation,Vendor,     Accum.dep.,Quantity,WBS Element, Start book.val,Base Unit of Measure,-------(4)-------,Currency,-------(2)-------,Write-ups,  Trans.acq.val,    Trns.AccDep,       PlndDep,   End book val
340000134,,,0,TH02,,01/11/2018,01/11/2018,10020025,E00002-โทรศัพท์-Huawei-Y5 16 GB,003/000,,"3,890.00",,,"-3,889.00",1,,1,EA,,THB,,0,0,0,0,1
340000135,,,0,TH02,,01/11/2018,01/11/2018,10020053,E00002-โทรศัพท์-Huawei-Y5 16 GB,003/000,,"3,890.00",,,"-3,889.00",1,,1,EA,,THB,,0,0,0,0,1
340000136,,,0,TH02,,01/11/2018,01/11/2018,10050009,E00002-โทรศัพท์-Huawei-Y5 16 GB,003/000,,"3,890.00",,,"-3,889.00",1,,1,EA,,THB,,0,0,0,0,1
340000137,,,0,TH02,,01/17/2018,01/17/2018,10050010,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000138,,,0,TH02,,01/17/2018,01/17/2018,10050010,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000139,,,0,TH02,,01/17/2018,01/17/2018,10050010,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000140,,,0,TH02,,01/17/2018,01/17/2018,10050012,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000141,,,0,TH02,,01/17/2018,01/17/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000142,,,0,TH02,,01/17/2018,01/17/2018,10050003,G00016-เครื่องปริ้นเตอร์-Samsung-Laser (All in one,003/000,,"4,990.00",,,"-4,989.00",1,,1,EA,,THB,,0,0,0,0,1
340000143,,,0,TH02,,01/17/2018,01/17/2018,10020056,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000144,,,0,TH02,,01/17/2018,01/17/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000145,,,0,TH02,,01/17/2018,01/17/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000146,,,0,TH02,,01/17/2018,01/17/2018,10050004,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000147,,,0,TH02,,01/17/2018,01/17/2018,10050004,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000148,,,0,TH02,,01/17/2018,01/17/2018,10050210,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000149,,,0,TH02,,01/17/2018,01/17/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000150,,,0,TH02,,01/17/2018,01/17/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000151,,,0,TH02,,01/17/2018,01/17/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000152,,,0,TH02,,01/17/2018,01/17/2018,10050007,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000153,,,0,TH02,,01/17/2018,01/17/2018,10050007,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000154,,,0,TH02,,01/17/2018,01/17/2018,10050007,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000155,,,0,TH02,,01/17/2018,01/17/2018,10020056,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000156,,,0,TH02,,01/17/2018,01/17/2018,10020057,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000157,,,0,TH02,,01/17/2018,01/17/2018,10020057,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000158,,,0,TH02,,01/29/2018,01/29/2018,10050120,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000159,,,0,TH02,,01/29/2018,01/29/2018,10050089,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000160,,,0,TH02,,01/29/2018,01/29/2018,10050126,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000161,,,0,TH02,,01/29/2018,01/29/2018,10050130,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000162,,,0,TH02,,01/29/2018,01/29/2018,10050090,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000163,,,0,TH02,,01/29/2018,01/29/2018,10050091,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000164,,,0,TH02,,01/29/2018,01/29/2018,10050094,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000165,,,0,TH02,,01/29/2018,01/29/2018,10050135,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000166,,,0,TH02,,01/29/2018,01/29/2018,10050027,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000167,,,0,TH02,,01/29/2018,01/29/2018,10050028,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000168,,,0,TH02,,01/29/2018,01/29/2018,10050030,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000169,,,0,TH02,,01/29/2018,01/29/2018,10050031,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000170,,,0,TH02,,01/29/2018,01/29/2018,10050011,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000171,,,0,TH02,,01/29/2018,01/29/2018,10050011,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000172,,,0,TH02,,01/29/2018,01/29/2018,10020053,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000173,,,0,TH02,,01/29/2018,01/29/2018,10050011,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000174,,,0,TH02,,01/29/2018,01/29/2018,10050011,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000175,,,0,TH02,,01/29/2018,01/29/2018,10050011,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000176,,,0,TH02,,01/29/2018,01/29/2018,10050015,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000177,,,0,TH02,,01/29/2018,01/29/2018,10050015,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000178,,,0,TH02,,01/29/2018,01/29/2018,10050015,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000179,,,0,TH02,,01/29/2018,01/29/2018,10050015,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000180,,,0,TH02,,01/29/2018,01/29/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000181,,,0,TH02,,01/29/2018,01/29/2018,10050015,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000182,,,0,TH02,,01/29/2018,01/29/2018,10050019,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000183,,,0,TH02,,01/29/2018,01/29/2018,10050019,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000184,,,0,TH02,,01/29/2018,01/29/2018,10050019,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000185,,,0,TH02,,01/29/2018,01/29/2018,10050019,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000186,,,0,TH02,,01/29/2018,01/29/2018,10050019,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000187,,,0,TH02,,01/29/2018,01/29/2018,10020053,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000188,,,0,TH02,,01/29/2018,01/29/2018,10050024,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000189,,,0,TH02,,01/29/2018,01/29/2018,10050024,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000190,,,0,TH02,,01/29/2018,01/29/2018,10050024,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,930.00",,,"-4,929.00",1,,1,EA,,THB,,0,0,0,0,1
340000191,,,0,TH02,,01/29/2018,01/29/2018,10050010,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",0,,1,EA,,THB,,0,"-4,870.00","4,869.00",0,0
340000192,,,0,TH02,,01/29/2018,01/29/2018,10050010,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000193,,,0,TH02,,01/29/2018,01/29/2018,10050010,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000194,,,0,TH02,,01/29/2018,01/29/2018,10050012,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000195,,,0,TH02,,01/29/2018,01/29/2018,10050012,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000196,,,0,TH02,,01/29/2018,01/29/2018,10050022,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000197,,,0,TH02,,01/29/2018,01/29/2018,10050012,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000198,,,0,TH02,,01/29/2018,01/29/2018,10050022,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000199,,,0,TH02,,01/29/2018,01/29/2018,10050022,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000200,,,0,TH02,,01/29/2018,01/29/2018,10050022,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000201,,,0,TH02,,01/29/2018,01/29/2018,10020053,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000202,,,0,TH02,,01/29/2018,01/29/2018,10050020,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000203,,,0,TH02,,01/29/2018,01/29/2018,10050020,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000204,,,0,TH02,,01/29/2018,01/29/2018,10020004,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000205,,,0,TH02,,01/29/2018,01/29/2018,10020058,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000206,,,0,TH02,,01/29/2018,01/29/2018,10020056,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000207,,,0,TH02,,01/29/2018,01/29/2018,10020028,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000208,,,0,TH02,,01/29/2018,01/29/2018,10020053,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000209,,,0,TH02,,01/29/2018,01/29/2018,10020058,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000210,,,0,TH02,,01/29/2018,01/29/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000211,,,0,TH02,,01/29/2018,01/29/2018,10050223,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000212,,,0,TH02,,01/29/2018,01/29/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000213,,,0,TH02,,01/29/2018,01/29/2018,10020053,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000214,,,0,TH02,,01/29/2018,01/29/2018,10020005,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000215,,,0,TH02,,01/29/2018,01/29/2018,10020057,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000216,,,0,TH02,,01/29/2018,01/29/2018,10020053,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000217,,,0,TH02,,01/29/2018,04/01/2022,10020056,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000218,,,0,TH02,,01/29/2018,04/01/2022,10050251,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000219,,,0,TH02,,01/29/2018,04/01/2022,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000220,,,0,TH02,,01/29/2018,04/01/2022,10020056,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000221,,,0,TH02,,01/29/2018,04/01/2022,10020053,F00003-เครื่องสำรองไฟ-APC-BX650CI MS,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000222,,,0,TH02,,01/29/2018,04/01/2022,10020057,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000223,,,0,TH02,,01/29/2018,01/29/2018,10020053,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000224,,,0,TH02,,01/29/2018,01/29/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",1,,1,EA,,THB,,0,0,0,0,1
340000225,,,0,TH02,,01/29/2018,01/29/2018,10050009,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000226,,,0,TH02,,01/29/2018,01/29/2018,10050001,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000227,,,0,TH02,,01/29/2018,01/29/2018,10020053,G00003-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000228,,,0,TH02,,01/29/2018,01/29/2018,10050002,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000229,,,0,TH02,,01/29/2018,01/29/2018,10020025,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000230,,,0,TH02,,01/29/2018,01/29/2018,10050003,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,930.00",,,"-4,929.00",1,,1,EA,,THB,,0,0,0,0,1
340000231,,,0,TH02,,01/29/2018,01/29/2018,10050003,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000232,,,0,TH02,,01/29/2018,01/29/2018,10050003,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000233,,,0,TH02,,01/29/2018,01/29/2018,10050004,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000234,,,0,TH02,,01/29/2018,01/29/2018,10050018,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000235,,,0,TH02,,01/29/2018,01/29/2018,10050004,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000236,,,0,TH02,,01/29/2018,01/29/2018,10050005,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000237,,,0,TH02,,01/29/2018,01/29/2018,10050005,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000238,,,0,TH02,,01/29/2018,01/29/2018,10050005,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000239,,,0,TH02,,01/29/2018,01/29/2018,10020053,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",0,,1,EA,,THB,,0,"-1,610.00","1,609.00",0,0
340000240,,,0,TH02,,01/29/2018,01/29/2018,10050006,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000241,,,0,TH02,,01/29/2018,01/29/2018,10050006,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000242,,,0,TH02,,01/29/2018,01/29/2018,10050006,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000243,,,0,TH02,,01/29/2018,01/29/2018,10050043,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000244,,,0,TH02,,01/29/2018,01/29/2018,10050007,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000245,,,0,TH02,,01/29/2018,01/29/2018,10050007,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000246,,,0,TH02,,01/29/2018,01/29/2018,10050008,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000247,,,0,TH02,,01/29/2018,01/29/2018,10050008,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000248,,,0,TH02,,01/29/2018,01/29/2018,10050008,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000249,,,0,TH02,,01/29/2018,01/29/2018,10050013,G00001-เครื่องปริ้นเตอร์-Fuji-XEROX M225z,003/000,,"4,870.00",,,"-4,869.00",1,,1,EA,,THB,,0,0,0,0,1
340000250,,,0,TH02,,01/29/2018,01/29/2018,10050013,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000251,,,0,TH02,,01/29/2018,01/29/2018,10050013,O00001-หน่วยความจำสำรอง(SSD)-Kingston-120GB,003/000,,"1,610.00",,,"-1,609.00",1,,1,EA,,THB,,0,0,0,0,1
340000252,,,0,TH02,,01/29/2018,01/29/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
340000253,,,0,TH02,,01/29/2018,01/29/2018,10020070,F00004-เครื่องสำรองไฟ-APC-800VA,003/000,,"1,540.00",,,"-1,539.00",0,,1,EA,,THB,,0,"-1,540.00","1,539.00",0,0
